Date,User,Tweet,Polarity
2023-03-31 09:37:40+00:00,Hitekfr,Cette bactérie mangeuse de chair pourrait se développer dans nos océans à cause du réchauffement climatique https://t.co/NkxVpSmWNz https://t.co/02ZJhBEizP,1.0
2023-03-31 09:36:31+00:00,PlanetFintech,70% des fonds dits ‘durables' participent directement au réchauffement climatique ! https://t.co/S6mHaCplPh @GoodvestFR @Jo_Choueifaty @AMF_actu #fintech #climat,1.0
2023-03-31 09:34:53+00:00,_Pol__Pot,"Putain de réchauffement climatique… hein @MaximCombes 
4,50m de neige sur le glacier de la Grande Motte… https://t.co/9LtTFAC7ks",-1.0
2023-03-31 09:30:56+00:00,ERG_France,"La fonte des glaciers est un baromètre important pour l'état de notre planète. Au séminaire national d'ERG à Chamonix, nous avons vu de nos propres yeux les conséquences du réchauffement climatique sur le glacier. https://t.co/FqAjI7d2P0",1.0
2023-03-31 09:28:37+00:00,dominiquebasten,"@AlexanderPrym Et tout cela à cause de  @TinneVdS qui a saboté les négociations avec Engie,  fait fermer les centrales nucléaires mais surtout créer de nouvelles centrales au gaz favorisant le réchauffement climatique @Ecolo @groen @Knack @HLN @LeVif @LaCapitale_be",1.0
2023-03-31 09:28:17+00:00,jihel1130,"Les lobotomises n’acceptent aucun lien avec les injections létales !

La maladie des morts soudaines de l’adulte est due au réchauffement climatique et aux non vaxxs !!!! https://t.co/4BigCKsgSW",-1.0
2023-03-31 09:24:46+00:00,KandacheBonnot3,"Dur de vivre en démocratie? Nos connaissances dans le nucléaire, ne font de nos centrales que de simples chaudières pour des machines à vapeur. Où sans refroidissement elles ne sont que des bombes à retardement, où en plein réchauffement climatique, on a comme un doute.",1.0
2023-03-31 09:12:13+00:00,camarilla91160,"@Mayanne6314 @2022Elections Je crois qu'on peu dire que la LFI est sans doute responsable du réchauffement climatique, de la pandémie covid et de la défaite de l'équipe de France en finale contre l'argentine. Salop de gauchiste.",-1.0
2023-03-31 09:10:00+00:00,lobs_evenements,"🚰 En France, on se bat désormais pour l’eau. Cette ressource, qui nous paraissait autrefois si abondante, est devenue cruciale en raison du réchauffement climatique.

📆 Venez assister le 13 avril à notre après-midi @lobs2049 consacrée à l'eau 👉
https://t.co/iFD1eRZKwD https://t.co/QA6iijmrUs",1.0
2023-03-31 09:09:54+00:00,KaplanBen_Fr,"@GrudlerCh @PGuerendel @RenewEurope Dommage que toutes ces dispositions ne fassent as la priorité à la lutte contre le réchauffement climatique en privilégiant toutes les sources d'énergies décarbonées pilotables, dont le nucléaire, qui serait conforme à l'objectif de réindustrialisation de l'économie française.",-1.0
2023-03-31 09:09:46+00:00,Oobs_81,@AchylleT @PhilippeMurer Les pays plus chaud ont plus de pénuries d eau et sont en avance sur la récupération et le stockage intelligent que la France s inspiré d eux est une bonne chose en prévision du réchauffement climatique,1.0
2023-03-31 09:09:40+00:00,bound_corky,"@TvlCampagnol Ils ont bien bourré le crâne aux gens avec leur pseudo réchauffement climatique. Et puis très logiquement, ils en appellent à la responsabilité de chacun. Pratique déjà mise en œuvre avec le covid.",-1.0
2023-03-31 09:08:20+00:00,johan_laurent,@AEffondrement Ce qui m'inquiète le plus c'est que tant de Personne n'ont pas pris conscience de ce que le réchauffement climatique va causer. Et que ceux qui nous dirigent s'obstinent à soutenir un modèle qui nous conduit droit dans le mur..,1.0
2023-03-31 09:03:11+00:00,CSactu,"BUSINESS | 🇧🇷L’Accord d’Escazù: L’avancée du Brésil face au réchauffement climatique 

Le premier accord pour l’environnement en Amérique Latine vient d’être soumis au Congrès Brésilien. Grande avancée pour la cause environnementale.

https://t.co/yAjv7xXsA0",1.0
2023-03-31 08:57:37+00:00,AnneLaunay,"#Evry @lessoulevements Dénoncer l’usage disproportionné de la violence d’Etat. Soutien à l’ensemble des blessés de #SainteSoline (manifestants et gendarmes). 
Rappeler que les #Bassines sont une inadaptation au réchauffement climatique. L’eau = bien commun. https://t.co/osEQ3U0QUu",1.0
2023-03-31 08:57:36+00:00,MoinePaladin,"@LibreMaxytb Il y a pas que l'IA qui est responsable là dedans il y a aussi l'écologie alarmiste.

""À l’origine de l'affaire, ce Belge avait commencé à discuter avec le chatbot alors qu’il était devenu ""éco-anxieux"" et obsédé par la catastrophe imminente du réchauffement climatique.""",-1.0
2023-03-31 08:57:30+00:00,LDelmoly,« La cigarette et le réchauffement climatique sont deux thèmes sur lesquels les infox circulent beaucoup car il y a de gros intérêts économiques derrière » @jeromeBT @LeCLEMI @LeLaboSVJ #webinaire #infovsinfox #SPME2023,1.0
2023-03-31 08:57:06+00:00,TwitPolitique,Réchauffement climatique : où et quand ont commencé les records de chaleur ? https://t.co/ftsBbhvXUj,1.0
2023-03-31 08:55:49+00:00,civenid,Vous prenez enfin conscience du réchauffement climatique,1.0
2023-03-31 08:51:34+00:00,LascauxJose,@Un_EtreHumain Réchauffement climatique pénuries la  même arnaque que le covid et l Ukraine  ! Et (   la  dette ),-1.0
2023-03-31 08:50:51+00:00,Contexte,[Nucléaire] Emmanuel Macron veut un plan d’investissement pour adapter les centrales électriques au réchauffement climatique https://t.co/2hNJqASBHA Extrait du briefing de @ContexteEnergie,1.0
2023-03-31 08:48:03+00:00,necmelt1,@Milady_Oscar Donné les pleins pouvoirs a l'idéologie qui a causé le réchauffement climatique pour qu'elle lutte contre le problème qu'elle a causé mdrr bon chance,-1.0
2023-03-31 08:47:25+00:00,Le_Loup19,"@Carolin07053441 Bonjour Caro 😉

Oh, tu habites en Savoie, que la montagne est belle !

ça doit être leur 💩 de « réchauffement climatique ».

Après le Covid qui a fait « pchitt », ils tentent autre chose mais le pire, pour l’instant c’est que ça marche… https://t.co/YTu97Thu9d",-1.0
2023-03-31 08:46:57+00:00,Yourfreethinkin,"@le_Parisien Dire que le réchauffement climatique est le seul responsable, c'est trop facile. Le seul responsable est bien le soit disant l'homme moderne 😠😢 avec les incivilités que seul la nature déplore.",1.0
2023-03-31 08:43:36+00:00,LucieLeboulleux,"Climat : l'implacable état des lieux du Giec, article du CNRS journal.
Je cite Gerhard Krinner : ""tout le réchauffement climatique observé est attribué à l’activité de l’Homme."" @GerhardKrinner
https://t.co/Y4HXHYC9vR",1.0
2023-03-31 08:42:54+00:00,Melyde2,Très probablement les vraies raisons du réchauffement climatique. Le CO2 a bon dos. Avec le manque d'eau le phénomène de réchauffement peut être exponentiel par contre ... on ferait bien de le mettre en priorité au lieu de vendre des voitures électriques.,1.0
2023-03-31 08:41:18+00:00,PATTYCIA1957,2- bouleverssons tous les paramètres de transformation naturel à travers le temps. L'industrialisation et la mondialisation en sont les causes. La pollution et le réchauffement climatique sont des signes du mauvais comportement économique. ❤️,1.0
2023-03-31 08:41:12+00:00,Acabva92,Askip le grand remplacement ça existe pas c’est une théorie d’extrême droite .. biensur ca existe ca s’appelle la mondialisation le réchauffement climatique et le capitalisme,1.0
2023-03-31 08:40:14+00:00,Ticket2caissse,@versano67 A quoi tu t'attendais d'une région où il neige encore en hiver ?? 2k23 c'est réchauffement climatique vous êtes démodés,-1.0
2023-03-31 08:39:58+00:00,mahaenggi,"#ClimateUpdate No. 13-2023 :
Aînées v. Suisse | UN Resolution asks ICJ to clarify countries’ obligations to fight climate change | Loutres, bisons, baleines, poissons pourraient aider à limiter le réchauffement climatique | et beaucoup +
https://t.co/Gsufc5wGeU",1.0
2023-03-31 08:38:37+00:00,Mairiedu20,"🌳VÉGÉTALISATION DU 20e🌲
Plantations de la végétation basse autour des 10 érables et du platane rue du Docteur Paquelin.
Une rue piétonne végétalisée de plus pour lutter contre le réchauffement climatique et apaiser les rues de #Paris20.
#EmbellirVotreQuartier https://t.co/6Gn31wRkPA",1.0
2023-03-31 08:35:02+00:00,MohamedCohen4,"@KimJongUnique @PhilippeMurer Pour lutter contre le réchauffement climatique, tu paies ... Méthode Macron ... Y'a pas de petits profits, mais il est où le désespéré qui va nous libérer de cet individu ?",-1.0
2023-03-31 08:34:39+00:00,PhilippeThomazo,"@MathieuVVyve Et la destruction créatrice au sens de Schumpeter, c'est la fin de l'industrie des voitures thermiques au profit du véhicule électrique, par exemple. Donc si, la lutte contre le réchauffement climatique rentre exactement dans ce cadre.",1.0
2023-03-31 08:33:43+00:00,MonniauxD,"Je vois un parlementaire affirmer vouloir lutter contre l’idéologie woke. Réchauffement climatique, sécheresses, inflation, guerre en Ukraine, tout ceci n’a sans doute guère d’importance",-1.0
2023-03-31 08:25:48+00:00,Teksial,"☀️ ♨️   #GIEC AR6
L'#AménagementUrbain doit réduire ses émissions de GES en :
⚡Réduisant sa consommation d'énergie ;
💡Adaptant la construction et le réaménagement du bâti ;
🥵 Pour être moins vulnérable face au réchauffement climatique 👇🏽
Source 👉🏽  https://t.co/VbokX6N48D",1.0
2023-03-31 08:24:44+00:00,Sk52266624,"@asclepios333 @Jean2MotsPas100 @Rebotier2 @LouisBoyard Mon analyse n’est pas la mienne hein ce sont les rapports du giec. Mais toi tu fais quoi ? T’as 0 réflexion, t’es un empêcheur d’avancer vers des moyens qui limiteraient le réchauffement climatique. En attendant, t’as une idée de tout ce qu’on importe de Chine ? C’est peut être",-1.0
2023-03-31 08:23:42+00:00,WhiteLady1113,@MacLesggy Le réchauffement climatique n existe pas. Pas de propagande sur ma page.,-1.0
2023-03-31 08:14:53+00:00,Solenflore,"@Gaelle_Gaelau Oui c'était effrayant comme nuit. Malheureusement avec le réchauffement climatique, je craints que ce genre d'épisode devienne monnaie courante. On a jamais eu autant de tempêtes à suivre comme çà.",1.0
2023-03-31 08:13:23+00:00,dodu_alphonse,"@GG_RMC Merci de ne pas donner la parole à @SarahSaldmann sur ce sujet, puisque la pénurie n'éxiste pas, ni le réchauffement climatique. https://t.co/RGnbyVNEY4",-1.0
2023-03-31 08:13:17+00:00,EM_Francois1,"OUI, la vapeur d’eau est un gaz à effet de serre et a un impact sur le réchauffement climatique https://t.co/Tca7Tv8lvl via @latribune",1.0
2023-03-31 08:12:49+00:00,WahidROUHLI,Réchauffement climatique : pourquoi les entreprises doivent-elles réduire leur empreinte carbone ? https://t.co/EBZUHZZrcN #mediassociaux #socialmedia https://t.co/DPYwbrcDi9,1.0
2023-03-31 08:11:54+00:00,BounouaSamy,"@ScienceParle_SW Elle est clairement climato-rassuriste. Elle ne nie pas la réalité du réchauffement climatique et son origine anthropique, mais elle considère que ce n'est pas aussi grave qu'on le dit ...",1.0
2023-03-31 08:11:40+00:00,pat2365,"@lessoulevements @lemondefr @adelehaenelfeu @JLMelenchon @marinetondelier @PhilippePoutou @cdion @CamilleEtienne_ @NPA_officiel @EELV @amisdelaterre @UnionSolidaires EELV, premiers pollueurs en faisant progresser le réchauffement climatique via leurs smartphones fabriqués en Chine et en utilisant les réseaux sociaux et internet qui surchauffent les data centers, une des causes de la pollution. Soyez exemplaire avant de donner des leçons !",1.0
2023-03-31 08:08:25+00:00,SagittariusHH,punaise mais sortir des projets estivaux maintenant ça se voit que c'est le réchauffement climatique,1.0
2023-03-31 08:05:04+00:00,HarranFR,"@EmmanuelMacron Oui tu vas surtout privatiser l'accès à l'eau avec ce projet méga bassines complètement débile... 
Bon après c'est vrai qu'on va tous crever à cause du réchauffement climatique et que ce serait faire d'énormes sacrifices sur des générations. Alors autant tout niquer à 100% 🙃",1.0
2023-03-31 08:03:40+00:00,rencontrejfm,"J'emprunte cette excellente formuler à Victor de Nikita @dd2lion : ""Le réchauffement climatique engendre de plus en plus de givrés""
Extrait du Canard Enchainé du 1er mars. https://t.co/aKRpY3jJM2",1.0
2023-03-31 07:56:30+00:00,Plantophage_pro,"@LemoineJoseph @DidierSuper12 @SamuelHahneman2 le réchauffement climatique ne serait pas aussi violent voir pas existent du tout, de fait les problèmes d'eau serait bien moindre.",1.0
2023-03-31 07:53:48+00:00,ContexteEnergie,Emmanuel Macron veut un plan d’investissement pour adapter les centrales électriques au réchauffement climatique et faire des économies d'eau https://t.co/1LlXuaIlG1 https://t.co/gH9CM1fVtR,1.0
2023-03-31 07:52:30+00:00,dpignot,"Dire que le nucléaire n'est pas une solution contre le réchauffement climatique, c'est un mensonge
https://t.co/jcqXzsjOld",1.0
2023-03-31 07:49:18+00:00,Cricrif46,"@Ccesoir Contrairement à ce qui est rabâché, un réchauffement climatique nest pas synonyme de moins de pluies et c'est même l'inverse!
Il pleut davantage mais avec une grande hétérogénéité dans le temps et dans l'espace.
Ainsi il est logique de stocker de leau lorsqu'il y en a: s'adapter",1.0
2023-03-31 07:47:41+00:00,bael_rog,@psykopatrak Ils recyclent l'eau de pluie et l'aromatise avec de l'essence de rose pour parfumer les manifestants et les rafraichir en ces périodes caniculaire de réchauffement climatique extrème,1.0
2023-03-31 07:45:49+00:00,nicoloreituog,@benecologie Parlons aussi du fait qu'avec le réchauffement climatique cette place est juste inutilisable en été et devient un vrai four à cause de la conservation de la chaleur du béton. Ce qui en fera sans doute un espace désert en plus d'être validiste au possible,1.0
2023-03-31 07:45:27+00:00,bardelotnzl,@MaudBregeon @nuke_hero @franceinter Il faudra donc le répéter à chaque soi-disant écoféministe : face au réchauffement climatique on veut des ingénieures plutôt que des sorcières.,1.0
2023-03-31 07:44:50+00:00,MagaliReghezza,"Sur les « bassines », l’évaluation du GIEC note le coût, les impacts environnementaux négatifs et indique qu’elles ne seront pas suffisantes au-delà de certains niveaux de réchauffement climatique.
16/
https://t.co/RiXPLasSbt https://t.co/KMrs4XQeGD",1.0
2023-03-31 07:40:43+00:00,faivrenicolas11,"@NicolasDOZE 👋 sur le sujet rénovation énergétique, on voit, malheureusement, le réchauffement climatique agir sur nos consos  d’énergie (hiver très doux) et on va carboner à rénover nos bâtiments alors que si on avait une énergie totalement propre, on ferait moins de mal à la planète…",1.0
2023-03-31 07:39:34+00:00,Kayembe_mu_eze,"Le secteur de la gestion des déchets est le troisième plus grand émetteur de méthane, contribuant de manière significative au réchauffement climatique à court terme.
Source : PNUE
D'où l'importance de multiplier les actions 
#ZeroWasteDay 
#BeatWastePollution https://t.co/5rbyfnlh4k",1.0
2023-03-31 07:37:51+00:00,massenet_ma,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique https://t.co/z0FiVpWftb,1.0
2023-03-31 07:36:00+00:00,EELV_PDL,@roldata @ConfPaysanne @EmmanuelMacron La souveraineté alimentaire ne tiendra pas longtemps avec l'appauvrissement des sols dû à l'agro-industrie et à la non-adaptation des cultures face aux effets conjugués du réchauffement climatique et de la baisse des niveaux d'eau disponibles.,1.0
2023-03-31 07:27:43+00:00,raphaelgastin,@HouseCreative2 Il y a de l’eau en abondance a Dubai. Le réchauffement climatique est une fake NEW,-1.0
2023-03-31 07:21:36+00:00,5gLinky,"@kkkk10002 @NiusMarco @JCPEREZCODEX Tous ceux qui, à juste titre, dénoncent l'arnaque du réchauffement climatique attribué au CO2 occultent, comme les réchauffistes, l'impact des activités militaires de modification du climat depuis des décennies car le climat est bel et bien détraqué :
https://t.co/zPzhUdYrM8",1.0
2023-03-31 07:19:51+00:00,pat2365,"@marinetondelier EELV, premiers pollueurs en faisant progresser le réchauffement climatique via leurs smartphones fabriqués en Chine et en utilisant les réseaux sociaux et internet qui surchauffent les data centers, une des causes de la pollution. Soyez exemplaire avant de donner des leçons !",1.0
2023-03-31 07:16:00+00:00,pat2365,"@Clemence_Guette EELV, premiers pollueurs en faisant progresser le réchauffement climatique via leurs smartphones fabriqués en Chine et en utilisant les réseaux sociaux et internet qui surchauffent les data centers, une des causes de la pollution. Soyez exemplaire avant de donner des leçons !",1.0
2023-03-31 07:09:20+00:00,dd2lion,@jeromegodefroy @rencontrejfm @RoyalSegolene 💁‍♂️ Le réchauffement climatique engendre de plus en plus de givrés.,1.0
2023-03-31 07:09:17+00:00,GreenCorpK_,"#FridayReads 🌍 Si vous ne deviez lire qu’un seul document évoquant le réchauffement climatique, ce serait probablement celui-ci : le 𝘀𝗶𝘅𝗶𝗲̀𝗺𝗲 𝗿𝗮𝗽𝗽𝗼𝗿𝘁 𝗱𝘂 𝗚𝗜𝗘𝗖 qui synthétise huit ans de travaux et des milliers d’études 👇
https://t.co/iFqwMGdMIm",1.0
2023-03-31 07:08:22+00:00,FredVanLuik,"Le réchauffement climatique dû au CO2 ou ...ce gaz est-il la conséquence d'autres phénomènes...disculpant la cause humaine ? Une autre vision des causes ! 🤔
https://t.co/firv3tQRdF",1.0
2023-03-31 07:01:23+00:00,DamienAMEUIL,"@samuel_chamak @Meteovilles @GeolNuc Il y a un réchauffement climatique, c'est un fait.

Cependant, les effets catastrophiques annoncés depuis des années par nos climatologues de l'apocalypse et autres #Khmervert se sont toutes rélévées fausse.

Et nous sommes encore loin des niveaux de chaleurs que la 🌍 a connu",1.0
2023-03-31 07:00:21+00:00,Trebucheman,"Pitié surtout pas
C'est accélérer le réchauffement climatique à vitesse grand V, c'est un pansement plein de merde sur une hémorragie

Si on a trop chaud, c'est à cause du réchauffement climatique. C'est pas contre la chaleur qu'il faut lutter, mais contre la pollution",1.0
2023-03-31 06:59:37+00:00,ClaudeHeintz_65,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique https://t.co/YTuMDvhej5,1.0
2023-03-31 06:59:06+00:00,akacoo64,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique - Animal Cross https://t.co/GJx2JtiE22,1.0
2023-03-31 06:56:57+00:00,RLhostis,"@tweetleti Sauf que votre enfant n'a pas tord, la mer morte est menacée de disparition et est donc en ""mauvaise santé"" (réchauffement climatique, pompage).",1.0
2023-03-31 06:56:26+00:00,morninglakegene,"Thaïlande 🇹🇭 les pompiers luttent contre un important feu de forêt 🌳 provoqué par le réchauffement climatique mondial. 
https://t.co/uF40EU0TKA
par @Le_Figaro",1.0
2023-03-31 06:55:33+00:00,morninglakegene,"États-Unis le prix du bétail au plus haut depuis plus de huit ans à cause du réchauffement climatique mondial. 
https://t.co/Jrobs7fBJg
par @Le_Figaro",1.0
2023-03-31 06:45:53+00:00,luc_dedieu,@franceinfo @Neila @LoSenechal L’agriculture non irriguée aura justement besoin d’eau du au réchauffement climatique il faut donc plus de réserves d’eau,1.0
2023-03-31 06:44:51+00:00,ganette32,"Un peu comme le réchauffement climatique, ils ne le savaient pas les pauvres!",-1.0
2023-03-31 06:43:45+00:00,AMMONRUSQ,"@Mathelin13430 Bonjour Mathelin, histoire de faire diversion, et de nous accuser !
Et toujours le réchauffement climatique, cinéma, comme trop souvent !",-1.0
2023-03-31 06:42:36+00:00,dubruly,@JCCAILLIEZ @RochaneK Que se passera-il qd les hacker auront pris le pouvoir et joueront avec le metaverse pr manipuler mentalement et physiquement l'homme du XXI siècle qui ne sait pas se préparer pr lutter contre le réchauffement climatique qui est réel. ChatGPT sauvera t-il la planète la planète ?,1.0
2023-03-31 06:42:13+00:00,Doc_Rogno,Le réchauffement climatique à une échelle réaliste https://t.co/1rkNN5psRH,1.0
2023-03-31 06:41:46+00:00,AimeryAssire,"@CortesseMatthi1 @agric15 Et dans les temps difficiles qui s'annoncent, guerre en Ukraine et réchauffement climatique, c'est pas 68 millions de personnes qu'il faudra nourrir plus tard, mais des centaines de millions. Un pays comme la France ne peut pas se contenter de produire pour lui même..",1.0
2023-03-31 06:41:24+00:00,haile14,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique https://t.co/iZQF8WKzJB,1.0
2023-03-31 06:35:59+00:00,FEiphel,"@BrunoSWAC Pas tout apparemment. J’ai lu que ce rapport était controversé et que les conclusions ne prenaient pas en compte le réchauffement climatique, de l’aveu du BRGM, ce qui augmente considérablement les évaporations. Un second rapport est attendu fin 2024.",1.0
2023-03-31 06:32:43+00:00,GouraudLuc,"▶️ Le réchauffement climatique est dû à l'activité humaine.
▶️ Ce sont les pays les plus riches qui sont le plus responsables du changement climatique. Et à l’intérieur de chaque pays, ce sont les populations les plus riches qui émettent le plus. 
#Giec 

https://t.co/WgoesuIxfO",1.0
2023-03-31 06:31:41+00:00,bbskie2,@ArnaudRobinet Peut-être parce que c'est l'Etat qu'on attaque pour inaction climatique  et que c'est de sa responsabilité de protéger les citoyens contre le réchauffement climatique. La gestion de l'eau par les CL sont totalement hétérogènes selon les territoires ...,1.0
2023-03-31 06:29:39+00:00,Sandra70397893,"L'arnaque du réchauffement climatique...
Découvre la vidéo de infoauquotidien ! #TikTok https://t.co/fO283OFy6i",-1.0
2023-03-31 06:25:47+00:00,GeorgesGerini,"@gretaperdido @CarolineFourest Et il arrêtera d’un geste de la main le réchauffement climatique et la montée des eaux, aidé par Jeanne d’Arc qu’ils vont prier tous les ans 🤣🤣🤣🤣",-1.0
2023-03-31 06:22:50+00:00,cymaronet,@tcabarrus Idiot de vouloir réintégré des soignants non adaptable ...imaginez un jours on a un début de fièvre jaune en Europe ...on va faire quoi de ces soignants? Avec le réchauffement climatique le risque de fièvre subtropicale augmente grandement...il faudra les revirer? #absurdisme,1.0
2023-03-31 06:21:43+00:00,MFolkrom,"@FvcK1slqm @Boss_PFARC @MacLesggy Vous interpréter mal vos articles aussi quand je parlais de Boltzmann et de Vienne c’était pour une bonne raison, pas besoin du modèle corps noir pour prouvez l’activité humaine responsable du réchauffement climatique, vous pouvez y arriver simplement avec sa fameuse loi S=kbLnΩ",1.0
2023-03-31 06:19:23+00:00,mpapiboum56,@FCOUILBAULT1 les règles liberticides immondes en se servant du réchauffement climatique bidon se mettent en place.,-1.0
2023-03-31 06:18:40+00:00,JulienMatheyRS,"@PasDeBol_exe @CommanderTorenn @EmmanuelMacron En partie si, car le réchauffement climatique est la conséquence de choix politiques commis par lui, ses confrères et ses prédécesseurs. Il fait partie des coupables.",1.0
2023-03-31 06:17:57+00:00,Sand_Maze,"@marj0riiee2 @ErikLoridan Exact mais la réintégration il ne peut pas y couper , il n'a plus d'exemple de pays qui le font toujours puisqu'on est les derniers et vu sa situation, il le fera. Par contre faut sattendre à d'autres attaques ...nouveau virus ? Eau ? Réchauffement climatique ?",1.0
2023-03-31 06:17:07+00:00,mpapiboum56,"@verity_france ""répétez, répétez encore et le perroquet répétera""
le dicton s'applique avec la farce réchauffement climatique, la même manipulation que pour le covid et ils gobent les gobetout, ainsi ils se créeront eux mêmes leur dictature, des lois et règles liberticides à foison, les crétins",-1.0
2023-03-31 06:14:56+00:00,Sand_Maze,"@AParison10 Pas tout à fait encore...mais étant donné qu'ils ont chaud au cul, ils le feront et nous attaquera sur autre chose...l'eau et le pseudo réchauffement climatique par exemple 🙄",-1.0
2023-03-31 06:12:24+00:00,ray_nerumo,"@NosArtisansODT Anticiper le réchauffement climatique :
- de moins en moins de pluie
- de plus en plus de buée de condensation à l'intérieur",1.0
2023-03-31 06:10:33+00:00,pat2365,"@marinetondelier EELV, premiers pollueurs en faisant progresser le réchauffement climatique via leurs smartphones fabriqués en Chine et en utilisant les réseaux sociaux et internet qui surchauffent les data centers, une des causes de la pollution. Soyez exemplaire avant de donner des leçons !",1.0
2023-03-31 06:08:36+00:00,D_M_77,Plan eau : Emmanuel Macron annonce 53 mesures pour répondre au réchauffement climatique. Un « genre d’Ecowatt de l’eau » va notamment être créé :  https://t.co/BRpdm3FXY7,1.0
2023-03-31 06:07:16+00:00,EricBourrique,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique https://t.co/hTURqaxnSH,1.0
2023-03-31 06:06:23+00:00,mpapiboum56,"@verity_france ""répétez, répétez encore et le perroquet répétera"", le dicton s'applique parfaitement avec ce réchauffement climatique bidon, le même narratif, la même méthode que pour le covid et les ""gobetout"" gobent la supercherie, ainsi le plan du World Économique Forum imposera sa dictature",-1.0
2023-03-31 05:51:44+00:00,lebien_m,"@DENISELaurent18 @ThomasBaietto La différence entre le début de l'ère industrielle et maintenant :
L'aviation joue un rôle important dans le réchauffement climatique. Les avions émettent du dioxyde de carbone, des oxydes d'azote et d'autres gaz à effet de serre dans l'atmosphère, contribuant ainsi au changement",1.0
2023-03-31 05:50:45+00:00,viepubliquefr,Quel est le #PlanEau  qui contient une cinquantaine de mesures visant la sobriété dans l'usage d'une ressource limitée alors que la Terre subit un processus rapide et global de réchauffement climatique ? https://t.co/io7Jf0s40Y,1.0
2023-03-31 05:48:56+00:00,mariejs22,"Réintroduire seulement 9 espèces animales, dont les loups et les baleines, contribuerait à limiter le réchauffement climatique https://t.co/hbLopJuYmZ @mongabay #pl",1.0
2023-03-31 05:38:17+00:00,blironda,"@OffLalanne Détourner des millions de m3 d’eau des rivières, des fleuves, assécher les nappes phréatiques pour les stocker dans des bassins géants, on constate effectivement qu’il y a moins d’eau et on se dit c a cause du réchauffement climatique. Mais l’eau est toujours là…",1.0
2023-03-31 05:38:15+00:00,mehlhorn_nils04,@CNEWS Je croyait que le but étaient de stopper le sois disant réchauffement climatique !,-1.0
2023-03-31 05:38:10+00:00,VuEnFrance,"@TF1Info @auroreberge @GillesBouleau @TF1 Et puis ne vous en faites pas, les futurs retraités auront de toute façon, grâce à votre inaction contre le réchauffement climatique, moins de temps de vie à la retraite. Des économies seront faites sur la vie des gens.",1.0
2023-03-31 05:30:25+00:00,twiti_twixi,@marcLumbroso2 @alainhoupert Beaucoup sont en dehors de la réalité. Ils sont bernés par les réseaux sociaux et les anti machins. Ils ne veulent s'adapter à rien. Nous explique qu'ils font ça pour nos enfants dont ils n'ont rien à foutre. C'est simple rien n'existe : réchauffement climatique ou autres...,-1.0
2023-03-31 05:27:07+00:00,Jejefoot_OM,@psychopatatas07 @Ledanoi26444757 @BFMTV Pourquoi on irait lire le livre d'un type qui nous répéte depuis 20 ans que le réchauffement climatique n'existe pas et que Pétain a sauvé des juifs... ?,1.0
2023-03-31 05:25:07+00:00,AlbertRalebol,"@SudRadio @PatrickRogerE Arnaque escrologiste, après cocovid ,réchauffement climatique , Electricité pour bien angoisser les peuples 
faut leur expliquer le cycle de l’eau , 
évaporation, 🌤️
concentration nuageuse 🌩️
et attraction terrestre, elle retombe 
miracle il pleut ☔️☔️☔️☔️☔️☔️☔️",-1.0
2023-03-31 05:19:20+00:00,MarsoupiB,🔥🌸❤️Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique - Animal Cross https://t.co/Gq8bs1dKbY,1.0
2023-03-31 05:18:56+00:00,pabou80,@rachele39193616 @ChrisastLebnat On est habitué 🤷🏻‍♂️ contrairement à ce que certains politiciens voudraient nous faire croire le réchauffement climatique inéluctable n’arrive malheureusement pas d’un seul coup quand ça les arrange 😁,-1.0
2023-03-31 05:18:11+00:00,Astrancia7370,"@EnergieDevlpmt Avec le “réchauffement climatique”, on aura peut-être plus besoin de se chauffer 🤔… donc moins besoin d’énergie ?
🤡😆",1.0
2023-03-31 05:01:30+00:00,LEstRepBarleDuc,"📸 Ce jeudi, 180 personnes se sont rassemblées à l'amphithéâtre de l'EPL Agro pour faire le point sur l'impact du réchauffement climatique sur les bois et forêts de Meuse. https://t.co/iFTqx9NhK2",1.0
2023-03-31 05:00:45+00:00,Cobra_FX_,"Et c'est un vrai problème : sans engrais, pour nourrir la population, il faut augmenter les surfaces agricoles. 
Concrètement, c'est de la déforestation, et c'est la première cause de perte de biodiversité (50%), bien loin devant le réchauffement climatique (6%). https://t.co/guBlztKZow",-1.0
2023-03-31 04:56:10+00:00,radiosiskofm,"La protection de seulement 9 groupes d’animaux sauvages aiderait à lutter contre le réchauffement climatique
https://t.co/jS1YfvKoJ9",1.0
2023-03-31 04:53:34+00:00,GuideEpargne,Lutte contre le réchauffement climatique / ESG : la Banque de France renforce ses engagements vers une exclusion des énergies fossiles https://t.co/0PT5EXPBAl https://t.co/ZnPcuhNML5,1.0
2023-03-31 04:52:10+00:00,pettersen_eric,"""Parce que dans dix ans, y en aura pus de neige""

-Les disciples de la propagande du réchauffement climatique.",-1.0
